client_id,nps_score,response_time_hrs,escalations,satisfied
1928,86,489.41,205.44,1
1929,90,99.8,254.34,0
1930,65,47.89,97.62,0
1931,63,284.59,77.38,0
1932,81,142.85,153.41,0
1933,55,41.02,405.18,0
1934,92,208.45,168.5,0
1935,36,62.87,255.37,0
1936,47,342.27,376.99,1
1937,29,225.99,45.21,0
1938,47,322.76,170.57,0
1939,53,140.31,442.71,1
1940,42,249.87,246.79,0
1941,40,221.7,320.8,0
1942,91,84.9,19.9,0
1943,34,266.28,321.06,1
1944,53,211.34,123.45,0
1945,82,33.53,84.41,0
1946,52,207.1,406.55,1
1947,58,315.59,453.33,1
1948,25,332.23,475.76,1
1949,43,78.79,442.56,0
1950,43,471.21,297.38,1
1951,48,44.15,190.89,0
1952,38,341.55,412.99,1
1953,46,421.22,445.83,1
1954,27,440.23,228.67,1
1955,52,431.07,312.93,1
1956,65,398.22,367.78,1
1957,24,168.04,326.35,0
1958,37,274.63,218.36,0
1959,74,107.18,310.19,0
1960,88,112.95,162.5,0
1961,76,129.48,63.98,0
1962,80,150.28,315.59,0
1963,45,247.97,441.15,1
1964,52,357.51,62.55,0
1965,59,205.55,160.46,0
1966,24,447.62,236.02,1
1967,76,173.38,157.3,0
1968,55,333.84,78.0,0
1969,72,137.96,434.3,1
1970,57,354.01,246.67,1
1971,55,43.22,170.8,0
1972,46,337.63,232.45,1
1973,67,462.92,351.22,1
1974,63,287.45,131.59,0
1975,54,275.58,377.03,1
1976,26,181.08,468.54,1
1977,88,278.7,270.36,1
1978,83,400.39,227.01,1
1979,31,67.92,67.03,0
1980,92,141.58,370.7,1
1981,68,103.68,498.78,1
1982,62,28.21,66.99,0
1983,86,98.28,416.83,1
1984,77,71.26,478.05,1
1985,67,356.23,272.46,1
1986,23,79.57,412.88,0
1987,82,92.23,425.18,1
1988,73,443.99,324.51,1
1989,77,13.76,203.36,0
1990,37,167.43,335.91,0
1991,81,398.74,343.57,1
1992,27,408.11,409.01,1
1993,57,100.7,48.34,0
1994,65,301.3,128.49,0
1995,83,56.9,329.65,0
1996,77,404.41,408.0,1
1997,50,38.11,229.11,0
1998,91,131.04,447.83,1
1999,52,187.26,69.58,0
2000,36,145.65,345.81,0
